,organization_id,createdAt,territories
1209,1539,2020-11,75
1210,1540,2020-11,75
1211,1541,2020-11,75
1212,1542,2020-11,75
1213,1543,2020-11,75
1214,1544,2020-11,75
1215,1545,2020-11,75
1216,1546,2020-11,75
1217,1547,2020-11,75
1218,1548,2020-11,75
1219,1549,2020-11,75
1220,1550,2020-11,75
1221,1551,2020-11,75
1222,1552,2020-11,75
1223,1553,2020-11,75
1224,1554,2020-11,75
1225,1555,2020-11,75
1226,1556,2020-11,75
1227,1557,2020-11,75
1228,1558,2020-11,75
1229,1559,2020-11,75
1230,1560,2020-11,75
1231,1561,2020-11,75
1232,1562,2020-11,75
1233,1563,2020-11,75
1234,1564,2020-11,75
1235,1565,2020-11,75
1236,1566,2020-11,75
1237,1567,2020-11,75
1238,1568,2020-11,75
1239,1569,2020-11,75
1240,1570,2020-11,75
1241,1571,2020-11,75
1242,1579,2020-11,75
1243,1580,2020-11,75
1244,1581,2020-11,75
1245,1582,2020-11,75
1246,1583,2020-11,75
1247,1584,2020-11,75
1248,1586,2020-11,75
1249,1587,2020-11,75
1250,1591,2020-11,75
1251,1593,2020-11,75
1252,1596,2020-11,78
1253,1597,2020-11,78
1254,1598,2020-11,78
1255,1599,2020-11,78
1256,1601,2020-11,78
1257,1605,2020-11,78
1258,1606,2020-11,78
1259,1609,2020-11,78
1260,1610,2020-11,78
1261,1611,2020-11,78
1262,1613,2020-11,78
1263,1614,2020-11,78
1264,1615,2020-11,78
1265,1616,2020-11,78
1266,1617,2020-11,78
1267,1618,2020-11,78
1268,1619,2020-11,78
1269,1620,2020-11,78
1270,1621,2020-11,78
1271,1622,2020-11,78
1272,1624,2020-11,78
1273,1625,2020-11,78
1274,1627,2020-11,78
1275,1628,2020-11,78
1276,1629,2020-11,78
1277,1630,2020-11,78
1278,1631,2020-11,78
1279,1632,2020-11,78
1280,1635,2020-11,78
1281,1636,2020-11,78
1282,1637,2020-11,78
1283,1638,2020-11,78
1284,1640,2020-11,78
1285,1642,2020-11,78
1286,1643,2020-11,78
1287,1644,2020-11,78
1288,1645,2020-11,78
1289,1647,2020-11,78
1290,1648,2020-11,78
1291,1649,2020-11,78
1292,1650,2020-11,78
1293,1651,2020-11,78
1294,1652,2020-11,78
1295,1653,2020-11,78
1296,1654,2020-11,78
1297,1655,2020-11,78
1298,1656,2020-11,78
1299,1657,2020-11,78
1300,1658,2020-11,78
1301,1659,2020-11,78
1302,1660,2020-11,78
1303,1661,2020-11,78
1304,1662,2020-11,78
1305,1663,2020-11,78
1306,1664,2020-11,78
1307,1665,2020-11,78
1308,1666,2020-11,78
1309,1667,2020-11,78
1310,1668,2020-11,78
1311,1669,2020-11,78
1312,1670,2020-11,78
1313,1673,2020-11,78
1314,1674,2020-11,78
1315,1675,2020-11,78
1316,1676,2020-11,78
1317,1677,2020-11,78
1318,1678,2020-11,78
1319,1679,2020-11,78
1320,1680,2020-11,78
1321,1681,2020-11,78
1322,1682,2020-11,78
1323,1685,2020-11,78
1324,1689,2020-11,78
1325,1690,2020-11,78
1326,1691,2020-11,78
1327,1692,2020-11,78
1328,1693,2020-11,78
1329,1694,2020-11,78
1330,1695,2020-11,78
1331,1696,2020-11,78
1332,1697,2020-11,78
1333,1698,2020-11,78
1334,1699,2020-11,78
1335,1700,2020-11,78
1336,1701,2020-11,78
1337,1702,2020-11,78
1338,1703,2020-11,78
1339,1704,2020-11,78
1340,1706,2020-11,78
1341,1708,2020-11,78
1342,1709,2020-11,78
1343,1711,2020-11,78
1344,1712,2020-11,78
1345,1713,2020-11,78
1346,1714,2020-11,78
1347,1715,2020-11,78
1348,1716,2020-11,78
1349,1717,2020-11,78
1350,1718,2020-11,78
1351,1719,2020-11,78
1352,1720,2020-11,78
1353,1721,2020-11,78
1354,1722,2020-11,78
1355,1723,2020-11,78
1356,1724,2020-11,78
1357,1725,2020-11,78
1358,1726,2020-11,78
1359,1727,2020-11,78
1360,1728,2020-11,78
1361,1729,2020-11,78
1362,1730,2020-11,78
1363,1731,2020-11,78
1364,1732,2020-11,78
1365,1733,2020-11,78
1366,1734,2020-11,78
1367,1735,2020-11,78
1368,1736,2020-11,78
1369,1737,2020-11,78
1370,1738,2020-11,78
1371,1739,2020-11,78
1372,1740,2020-11,78
1373,1741,2020-11,78
1374,1742,2020-11,78
1375,1743,2020-11,78
1376,1744,2020-11,78
1377,1745,2020-11,78
1378,1746,2020-11,78
1379,1747,2020-11,78
1380,1748,2020-11,78
1381,1749,2020-11,78
1382,1750,2020-11,78
1383,1751,2020-11,78
1384,1752,2020-11,78
1385,1753,2020-11,78
1386,1754,2020-11,78
1387,1755,2020-11,78
1388,1756,2020-11,78
1389,1757,2020-11,78
1390,1758,2020-11,78
1391,1759,2020-11,78
1392,1760,2020-11,78
1393,1761,2020-11,78
1394,1762,2020-11,78
1395,1763,2020-11,78
1396,1764,2020-11,78
1397,1765,2020-11,78
1398,1766,2020-11,78
1399,1767,2020-11,78
1400,1768,2020-11,78
1401,1769,2020-11,78
1402,1770,2020-11,78
1403,1771,2020-11,78
1404,1772,2020-11,78
1405,1773,2020-11,78
1406,1774,2020-11,78
1407,1775,2020-11,78
1408,1776,2020-11,78
1409,1777,2020-11,78
1410,1778,2020-11,78
1411,1779,2020-11,78
1412,1780,2020-11,78
1413,1781,2020-11,78
1414,1782,2020-11,78
1415,1783,2020-11,78
1416,1785,2020-11,78
1417,1786,2020-11,78
1418,1787,2020-11,78
1419,1788,2020-11,78
1420,1789,2020-11,78
1421,1790,2020-11,78
1422,1791,2020-11,78
1423,1792,2020-11,78
1424,1793,2020-11,78
1425,1794,2020-11,78
1426,1795,2020-11,78
1427,1796,2020-11,78
1428,1797,2020-11,78
1429,1798,2020-11,78
1430,1799,2020-11,78
1431,1800,2020-11,78
1432,1801,2020-11,78
1433,1802,2020-11,78
1434,1803,2020-11,78
1435,1804,2020-11,78
1436,1805,2020-11,78
1437,1806,2020-11,78
1438,1807,2020-11,78
1439,1808,2020-11,78
1440,1809,2020-11,78
1441,1810,2020-11,78
1442,1811,2020-11,78
1443,1812,2020-11,78
1444,1813,2020-11,78
1445,1814,2020-11,78
1446,1815,2020-11,78
1447,1816,2020-11,78
1448,1817,2020-11,78
1449,1818,2020-11,78
1450,1819,2020-11,78
1451,1820,2020-11,78
1452,1821,2020-11,78
1453,1822,2020-11,78
1454,1823,2020-11,78
1455,1825,2020-11,78
1456,1826,2020-11,78
1457,1827,2020-11,78
1458,1828,2020-11,78
1459,1829,2020-11,78
1460,1832,2020-11,78
1461,1833,2020-11,78
1462,1834,2020-11,78
1463,1835,2020-11,78
1464,1838,2020-11,78
1465,1839,2020-11,78
1466,1841,2020-11,78
1467,1842,2020-11,78
1468,1843,2020-11,78
1469,1844,2020-11,78
1470,1845,2020-11,78
1471,1846,2020-11,78
1472,1847,2020-11,78
1473,1848,2020-11,78
1474,1849,2020-11,78
1475,1850,2020-11,78
1476,1851,2020-11,78
1477,1852,2020-11,78
1478,1853,2020-11,78
1479,1854,2020-11,78
1480,1855,2020-11,78
1481,1856,2020-11,78
1482,1857,2020-11,78
1483,1858,2020-11,78
1484,1859,2020-11,78
1485,1860,2020-11,78
1486,1861,2020-11,78
1487,1862,2020-11,78
1488,1863,2020-11,78
1489,1864,2020-11,78
1490,1867,2020-11,78
1491,1893,2020-11,78
1492,1894,2020-11,78
1493,1896,2020-11,78
1494,1897,2020-11,78
1495,1898,2020-11,78
1496,1899,2020-11,78
1497,1900,2020-11,78
1498,1901,2020-11,78
1499,1902,2020-11,78
1500,1903,2020-11,78
1501,1904,2020-11,78
1502,1905,2020-11,78
1503,1907,2020-11,78
1504,1912,2020-11,78
1505,1915,2020-11,78
1506,1916,2020-11,78
1507,1929,2020-11,78
1508,1930,2020-11,78
1509,1931,2020-11,78
1510,1934,2020-11,78
1511,1936,2020-11,92
1512,1937,2020-11,92
1513,1938,2020-11,92
1514,1939,2020-11,92
1515,1940,2020-11,92
1516,1941,2020-11,92
1517,1942,2020-11,92
1518,1943,2020-11,92
1519,1944,2020-11,92
1520,1945,2020-11,92
1521,1946,2020-11,92
1522,1947,2020-11,92
1523,1948,2020-11,92
1524,1949,2020-11,92
1525,1950,2020-11,92
1526,1951,2020-11,92
1527,1952,2020-11,92
1528,1953,2020-11,92
1529,1954,2020-11,92
1530,1955,2020-11,92
1531,1956,2020-11,92
1532,1957,2020-11,92
1533,1958,2020-11,92
1534,1959,2020-11,92
1535,1960,2020-11,92
1536,1961,2020-11,92
1537,1962,2020-11,92
1538,1963,2020-11,92
1539,1964,2020-11,92
1540,1965,2020-11,92
1541,1966,2020-11,92
1542,1967,2020-11,92
1543,1968,2020-11,92
1544,1969,2020-11,92
1545,1970,2020-11,92
1546,1971,2020-11,92
1547,1972,2020-11,92
1548,1973,2020-11,92
1549,1974,2020-11,92
1550,1975,2020-11,92
1551,1976,2020-11,92
1552,1977,2020-11,92
1553,1978,2020-11,92
1554,1979,2020-11,92
1555,1980,2020-11,92
1556,1981,2020-11,92
1557,1982,2020-11,92
1558,1983,2020-11,92
1559,1984,2020-11,92
1560,1985,2020-11,92
1561,1986,2020-11,92
1562,1987,2020-11,92
1563,1988,2020-11,92
1564,1989,2020-11,92
1565,1990,2020-11,92
1566,1991,2020-11,92
1567,1992,2020-11,92
1568,1993,2020-11,92
1569,1994,2020-11,92
1570,1995,2020-11,92
1571,1996,2020-11,92
1572,1997,2020-11,92
1573,1998,2020-11,92
1574,1999,2020-11,92
1575,2000,2020-11,92
1576,2001,2020-11,92
1577,2002,2020-11,92
1578,2003,2020-11,92
1579,2004,2020-11,92
1580,2005,2020-11,92
1581,2006,2020-11,92
1582,2007,2020-11,92
1583,2008,2020-11,92
1584,2009,2020-11,92
1585,2010,2020-11,92
1586,2011,2020-11,92
1587,2012,2020-11,92
1588,2013,2020-11,92
1589,2014,2020-11,92
1590,2015,2020-11,92
1591,2017,2020-11,92
1592,2018,2020-11,92
1593,2019,2020-11,92
1594,2020,2020-11,92
1595,2021,2020-11,92
1596,2022,2020-11,92
1597,2023,2020-11,92
1598,2024,2020-11,92
1599,2025,2020-11,92
1600,2026,2020-11,92
1601,2027,2020-11,92
1602,2028,2020-11,92
1603,2029,2020-11,92
1604,2030,2020-11,92
1605,2031,2020-11,92
1606,2032,2020-11,92
1607,2033,2020-11,92
1608,2035,2020-11,92
1609,2036,2020-11,92
1610,2037,2020-11,92
1611,2038,2020-11,92
1612,2039,2020-11,92
1613,2040,2020-11,92
1614,2041,2020-11,92
1615,2042,2020-11,92
1616,2043,2020-11,92
1617,2044,2020-11,92
1618,2045,2020-11,92
1619,2046,2020-11,92
1620,2047,2020-11,92
1621,2048,2020-11,92
1622,2049,2020-11,92
1623,2050,2020-11,92
1624,2051,2020-11,92
1625,2052,2020-11,92
1626,2053,2020-11,92
1627,2054,2020-11,92
1628,2055,2020-11,92
1629,2057,2020-11,92
1630,2058,2020-11,92
1631,2059,2020-11,92
1632,2060,2020-11,92
1633,2061,2020-11,92
1634,2062,2020-11,92
1635,2063,2020-11,92
1636,2064,2020-11,92
1637,2065,2020-11,92
1638,2066,2020-11,92
1639,2067,2020-11,92
1640,2068,2020-11,92
1641,2069,2020-11,92
1642,2070,2020-11,92
1643,2071,2020-11,92
1644,2072,2020-11,92
1645,2073,2020-11,92
1646,2074,2020-11,92
1647,2075,2020-11,92
1648,2076,2020-11,92
1649,2077,2020-11,92
1650,2078,2020-11,92
1651,2079,2020-11,92
1652,2080,2020-11,92
1653,2081,2020-11,92
1654,2082,2020-11,92
1655,2083,2020-11,92
1656,2084,2020-11,92
1657,2085,2020-11,92
1658,2086,2020-11,92
1659,2087,2020-11,92
1660,2088,2020-11,92
1661,2089,2020-11,92
1662,2090,2020-11,92
1663,2091,2020-11,92
1664,2092,2020-11,92
1665,2093,2020-11,92
1666,2094,2020-11,92
1667,2095,2020-11,92
1668,2096,2020-11,92
1669,2097,2020-11,92
1670,2098,2020-11,92
1671,2099,2020-11,92
1672,2100,2020-11,92
1673,2101,2020-11,92
1674,2102,2020-11,92
1675,2103,2020-11,92
1676,2104,2020-11,92
1677,2105,2020-11,92
1678,2106,2020-11,92
1679,2107,2020-11,92
1680,2108,2020-11,92
1681,2109,2020-11,92
1682,2110,2020-11,92
1683,2111,2020-11,92
1684,2112,2020-11,92
1685,2113,2020-11,92
1686,2114,2020-11,92
1687,2115,2020-11,92
1688,2116,2020-11,92
1689,2117,2020-11,92
1690,2118,2020-11,92
1691,2119,2020-11,92
1692,2120,2020-11,92
1693,2121,2020-11,92
1694,2122,2020-11,92
1695,2123,2020-11,92
1696,2124,2020-11,92
1697,2125,2020-11,92
1698,2126,2020-11,92
1699,2127,2020-11,92
1700,2128,2020-11,92
1701,2129,2020-11,92
1702,2130,2020-11,92
1703,2131,2020-11,92
1704,2132,2020-11,92
1705,2133,2020-11,92
1706,2134,2020-11,92
1707,2135,2020-11,92
1708,2136,2020-11,92
1709,2137,2020-11,92
1710,2138,2020-11,92
1711,2139,2020-11,92
1712,2140,2020-11,92
1713,2141,2020-11,92
1714,2142,2020-11,92
1715,2143,2020-11,92
1716,2144,2020-11,92
1717,2145,2020-11,92
1718,2146,2020-11,92
1719,2147,2020-11,92
1720,2148,2020-11,92
1721,2149,2020-11,92
1722,2150,2020-11,92
1723,2151,2020-11,92
1724,2152,2020-11,92
1725,2153,2020-11,92
1726,2154,2020-11,92
1727,2155,2020-11,92
1728,2157,2020-11,92
1729,2158,2020-11,92
1730,2160,2020-11,92
1731,2161,2020-11,92
1732,2162,2020-11,92
1733,2163,2020-11,92
1734,2164,2020-11,92
1735,2165,2020-11,92
1736,2166,2020-11,92
1737,2167,2020-11,92
1738,2168,2020-11,92
1739,2169,2020-11,92
1740,2170,2020-11,92
1741,2171,2020-11,92
1742,2172,2020-11,92
1743,2173,2020-11,92
1744,2174,2020-11,92
1745,2175,2020-11,92
1746,2176,2020-11,92
1747,2177,2020-11,92
1748,2178,2020-11,92
1749,2179,2020-11,92
1750,2180,2020-11,92
1751,2181,2020-11,92
1752,2182,2020-11,92
1753,2183,2020-11,92
1754,2184,2020-11,92
1755,2185,2020-11,92
1756,2186,2020-11,92
1757,2187,2020-11,92
1758,2188,2020-11,92
1759,2189,2020-11,92
1760,2190,2020-11,92
1761,2191,2020-11,92
1762,2192,2020-11,92
1763,2193,2020-11,92
1764,2194,2020-11,92
1765,2195,2020-11,92
1766,2196,2020-11,92
1767,2197,2020-11,92
1768,2198,2020-11,92
1769,2199,2020-11,92
1770,2200,2020-11,92
1771,2201,2020-11,92
1772,2202,2020-11,92
1773,2203,2020-11,92
1774,2204,2020-11,92
1775,2205,2020-11,92
1776,2206,2020-11,92
1777,2207,2020-11,92
1778,2208,2020-11,92
1779,2209,2020-11,92
1780,2210,2020-11,92
1781,2211,2020-11,92
1782,2212,2020-11,92
1783,2213,2020-11,92
1784,2214,2020-11,92
1785,2215,2020-11,92
1786,2216,2020-11,92
1787,2217,2020-11,92
1788,2218,2020-11,92
1789,2219,2020-11,92
1790,2220,2020-11,92
1791,2221,2020-11,92
1792,2222,2020-11,92
1793,2223,2020-11,92
1794,2224,2020-11,92
1795,2225,2020-11,92
1796,2226,2020-11,92
1797,2227,2020-11,92
1798,2228,2020-11,92
1799,2229,2020-11,92
1800,2230,2020-11,92
1801,2231,2020-11,92
1802,2232,2020-11,92
1803,2234,2020-11,92
1804,2236,2020-11,92
1805,2237,2020-11,92
1806,2238,2020-11,92
1807,2239,2020-11,92
1808,2240,2020-11,92
1809,2241,2020-11,92
1810,2242,2020-11,92
1811,2243,2020-11,92
1812,2244,2020-11,92
1813,2245,2020-11,92
1814,2246,2020-11,92
1815,2247,2020-11,92
1816,2248,2020-11,92
1817,2249,2020-11,92
1818,2250,2020-11,92
1819,2251,2020-11,92
1820,2252,2020-11,92
1821,2253,2020-11,92
1822,2256,2020-11,92
1823,2257,2020-11,92
1824,2258,2020-11,92
1825,2259,2020-11,92
1826,2260,2020-11,92
1827,2261,2020-11,92
1828,2262,2020-11,92
1829,2263,2020-11,92
1830,2264,2020-11,92
1831,2265,2020-11,92
1832,2266,2020-11,92
1833,2267,2020-11,92
1834,2268,2020-11,93
1835,2269,2020-11,93
1836,2270,2020-11,93
1837,2271,2020-11,93
1838,2272,2020-11,93
1839,2273,2020-11,93
1840,2274,2020-11,93
1841,2275,2020-11,93
1842,2276,2020-11,93
1843,2277,2020-11,93
1844,2278,2020-11,93
1845,2279,2020-11,93
1846,2280,2020-11,93
1847,2281,2020-11,93
1848,2282,2020-11,93
1849,2283,2020-11,93
1850,2284,2020-11,93
1851,2285,2020-11,93
1852,2286,2020-11,93
1853,2287,2020-11,93
1854,2288,2020-11,93
1855,2289,2020-11,93
1856,2290,2020-11,93
1857,2291,2020-11,93
1858,2292,2020-11,93
1859,2293,2020-11,93
1860,2294,2020-11,93
1861,2295,2020-11,93
1862,2296,2020-11,93
1863,2297,2020-11,93
1864,2298,2020-11,93
1865,2299,2020-11,93
1866,2300,2020-11,93
1867,2301,2020-11,93
1868,2302,2020-11,93
1869,2303,2020-11,93
1870,2304,2020-11,93
1871,2305,2020-11,93
1872,2306,2020-11,93
1873,2307,2020-11,93
1874,2308,2020-11,93
1875,2309,2020-11,93
1876,2310,2020-11,93
1877,2311,2020-11,93
1878,2312,2020-11,93
1879,2313,2020-11,93
1880,2314,2020-11,93
1881,2315,2020-11,93
1882,2316,2020-11,93
1883,2317,2020-11,93
1884,2318,2020-11,93
1885,2319,2020-11,93
1886,2321,2020-11,93
1887,2322,2020-11,93
1888,2324,2020-11,93
1889,2325,2020-11,93
1890,2326,2020-11,93
1891,2327,2020-11,93
1892,2328,2020-11,93
1893,2329,2020-11,93
1894,2330,2020-11,93
1895,2331,2020-11,93
1896,2332,2020-11,93
1897,2333,2020-11,93
1898,2334,2020-11,93
1899,2335,2020-11,93
1900,2336,2020-11,93
1901,2337,2020-11,93
1902,2338,2020-11,93
1903,2339,2020-11,93
1904,2340,2020-11,93
1905,2341,2020-11,93
1906,2342,2020-11,93
1907,2343,2020-11,93
1908,2344,2020-11,93
1909,2345,2020-11,93
1910,2346,2020-11,93
1911,2347,2020-11,93
1912,2348,2020-11,93
1913,2349,2020-11,93
1914,2350,2020-11,93
1915,2351,2020-11,93
1916,2352,2020-11,93
1917,2353,2020-11,93
1918,2354,2020-11,93
1919,2355,2020-11,93
1920,2356,2020-11,93
1921,2357,2020-11,93
1922,2358,2020-11,93
1923,2359,2020-11,93
1924,2360,2020-11,93
1925,2361,2020-11,93
1926,2362,2020-11,93
1927,2363,2020-11,93
1928,2364,2020-11,93
1929,2365,2020-11,93
1930,2366,2020-11,93
1931,2367,2020-11,93
1932,2368,2020-11,93
1933,2369,2020-11,93
1934,2370,2020-11,93
1935,2371,2020-11,93
1936,2372,2020-11,93
1937,2373,2020-11,93
1938,2374,2020-11,93
1939,2375,2020-11,93
1940,2376,2020-11,93
1941,2377,2020-11,93
1942,2378,2020-11,93
1943,2379,2020-11,93
1944,2380,2020-11,93
1945,2381,2020-11,93
1946,2382,2020-11,93
1947,2383,2020-11,93
1948,2384,2020-11,93
1949,2385,2020-11,93
1950,2386,2020-11,93
1951,2387,2020-11,93
1952,2388,2020-11,93
1953,2389,2020-11,93
1954,2390,2020-11,93
1955,2391,2020-11,93
1956,2392,2020-11,93
1957,2393,2020-11,93
1958,2394,2020-11,93
1959,2395,2020-11,93
1960,2396,2020-11,93
1961,2397,2020-11,93
1962,2399,2020-11,93
1963,2400,2020-11,93
1964,2402,2020-11,93
1965,2403,2020-11,93
1966,2404,2020-11,93
1967,2405,2020-11,93
1968,2406,2020-11,93
1969,2407,2020-11,93
1970,2408,2020-11,93
1971,2409,2020-11,93
1972,2410,2020-11,93
1973,2411,2020-11,93
1974,2412,2020-11,93
1975,2413,2020-11,93
1976,2414,2020-11,93
1977,2415,2020-11,93
1978,2417,2020-11,93
1979,2418,2020-11,93
1980,2419,2020-11,93
1981,2420,2020-11,93
1982,2421,2020-11,93
1983,2422,2020-11,93
1984,2423,2020-11,93
1985,2424,2020-11,93
1986,2426,2020-11,93
1987,2427,2020-11,93
1988,2428,2020-11,93
1989,2429,2020-11,93
1990,2430,2020-11,93
1991,2431,2020-11,93
1992,2432,2020-11,93
1993,2433,2020-11,93
1994,2434,2020-11,93
1995,2435,2020-11,93
1996,2436,2020-11,93
1997,2437,2020-11,93
1998,2438,2020-11,93
1999,2439,2020-11,93
2000,2440,2020-11,93
2001,2441,2020-11,93
2002,2442,2020-11,93
2003,2443,2020-11,93
2004,2444,2020-11,93
2005,2445,2020-11,93
2006,2446,2020-11,93
2007,2447,2020-11,93
2008,2448,2020-11,93
2009,2449,2020-11,93
2010,2450,2020-11,93
2011,2451,2020-11,93
2012,2452,2020-11,93
2013,2453,2020-11,93
2014,2454,2020-11,93
2015,2455,2020-11,93
2016,2456,2020-11,93
2017,2457,2020-11,93
2018,2458,2020-11,93
2019,2459,2020-11,93
2020,2460,2020-11,93
2021,2461,2020-11,93
2022,2462,2020-11,93
2023,2463,2020-11,93
2024,2464,2020-11,93
2025,2465,2020-11,93
2026,2466,2020-11,93
2027,2467,2020-11,93
2028,2468,2020-11,93
2029,2469,2020-11,93
2030,2470,2020-11,93
2031,2471,2020-11,93
2032,2472,2020-11,93
2033,2473,2020-11,93
2034,2474,2020-11,93
2035,2475,2020-11,93
2036,2476,2020-11,93
2037,2477,2020-11,93
2038,2478,2020-11,93
2039,2479,2020-11,93
2040,2480,2020-11,93
2041,2481,2020-11,93
2042,2482,2020-11,93
2043,2483,2020-11,93
2044,2484,2020-11,93
2045,2485,2020-11,93
2046,2486,2020-11,93
2047,2487,2020-11,93
2048,2488,2020-11,93
2049,2489,2020-11,93
2050,2490,2020-11,93
2051,2491,2020-11,93
2052,2492,2020-11,93
2053,2493,2020-11,93
2054,2494,2020-11,93
2055,2495,2020-11,93
2056,2496,2020-11,93
2057,2497,2020-11,93
2058,2498,2020-11,93
2059,2499,2020-11,93
2060,2500,2020-11,93
2061,2501,2020-11,93
2062,2502,2020-11,93
2063,2503,2020-11,93
2064,2504,2020-11,93
2065,2505,2020-11,93
2066,2506,2020-11,93
2067,2507,2020-11,93
2068,2508,2020-11,93
2069,2509,2020-11,93
2070,2510,2020-11,93
2071,2511,2020-11,93
2072,2512,2020-11,93
2073,2513,2020-11,93
2074,2514,2020-11,93
2075,2515,2020-11,93
2076,2516,2020-11,93
2077,2517,2020-11,93
2078,2518,2020-11,93
2079,2519,2020-11,93
2080,2520,2020-11,93
2081,2521,2020-11,93
2082,2522,2020-11,93
2083,2523,2020-11,93
2084,2524,2020-11,93
2085,2525,2020-11,93
2086,2526,2020-11,93
2087,2527,2020-11,93
2088,2528,2020-11,93
2089,2529,2020-11,93
2090,2530,2020-11,93
2091,2531,2020-11,93
2092,2532,2020-11,93
2093,2533,2020-11,93
2094,2534,2020-11,93
2095,2535,2020-11,93
2096,2536,2020-11,93
2097,2537,2020-11,93
2098,2539,2020-11,93
2099,2540,2020-11,93
2100,2541,2020-11,93
2101,2542,2020-11,93
2102,2543,2020-11,93
2103,2544,2020-11,93
2104,2545,2020-11,93
2105,2546,2020-11,93
2106,2547,2020-11,93
2107,2548,2020-11,93
2108,2549,2020-11,93
2109,2550,2020-11,93
2110,2551,2020-11,93
2111,2553,2020-11,93
2112,2557,2020-11,93
2113,2558,2020-11,93
2114,2559,2020-11,93
2115,2560,2020-11,93
2116,2561,2020-11,93
2117,2562,2020-11,93
2118,2563,2020-11,93
2119,2564,2020-11,93
2120,2565,2020-11,93
2121,2566,2020-11,93
2122,2567,2020-11,93
2123,2568,2020-11,93
2124,2569,2020-11,93
2125,2570,2020-11,93
2126,2571,2020-11,93
2127,2572,2020-11,93
2128,2573,2020-11,93
2129,2574,2020-11,93
2130,2575,2020-11,93
2131,2576,2020-11,93
2132,2577,2020-11,93
2133,2578,2020-11,93
2134,2579,2020-11,93
2135,2580,2020-11,93
2136,2581,2020-11,93
2137,2582,2020-11,93
2138,2583,2020-11,93
2139,2584,2020-11,93
2140,2585,2020-11,93
2141,2586,2020-11,93
2142,2587,2020-11,93
2143,2588,2020-11,93
2144,2589,2020-11,93
2145,2590,2020-11,93
2146,2591,2020-11,93
2147,2592,2020-11,93
2148,2593,2020-11,93
2149,2594,2020-11,93
2150,2595,2020-11,93
2151,2596,2020-11,93
2152,2597,2020-11,93
2153,2598,2020-11,93
2154,2599,2020-11,93
2155,2600,2020-11,93
2156,2601,2020-11,93
2157,2602,2020-11,93
2158,2603,2020-11,93
2159,2604,2020-11,93
2160,2605,2020-11,93
2161,2606,2020-11,93
2162,2607,2020-11,93
2163,2608,2020-11,93
2164,2609,2020-11,93
2165,2610,2020-11,94
2166,2611,2020-11,94
2167,2612,2020-11,94
2168,2614,2020-11,94
2169,2615,2020-11,94
2170,2618,2020-11,94
2171,2619,2020-11,94
2172,2620,2020-11,94
2173,2621,2020-11,94
2174,2622,2020-11,94
2175,2623,2020-11,94
2176,2624,2020-11,94
2177,2625,2020-11,94
2178,2626,2020-11,94
2179,2627,2020-11,94
2180,2628,2020-11,94
2181,2629,2020-11,94
2182,2630,2020-11,94
2183,2631,2020-11,94
2184,2632,2020-11,94
2185,2633,2020-11,94
2186,2634,2020-11,94
2187,2635,2020-11,94
2188,2636,2020-11,94
2189,2637,2020-11,94
2190,2638,2020-11,94
2191,2639,2020-11,94
2192,2640,2020-11,94
2193,2641,2020-11,94
2194,2642,2020-11,94
2195,2643,2020-11,94
2196,2644,2020-11,94
2197,2645,2020-11,94
2198,2646,2020-11,94
2199,2647,2020-11,94
2200,2648,2020-11,94
2201,2649,2020-11,94
2202,2650,2020-11,94
2203,2651,2020-11,94
2204,2652,2020-11,94
2205,2654,2020-11,94
2206,2655,2020-11,94
2207,2656,2020-11,94
2208,2657,2020-11,94
2209,2659,2020-11,94
2210,2660,2020-11,94
2211,2661,2020-11,94
2212,2662,2020-11,94
2213,2663,2020-11,94
2214,2664,2020-11,94
2215,2665,2020-11,94
2216,2666,2020-11,94
2217,2667,2020-11,94
2218,2668,2020-11,94
2219,2669,2020-11,94
2220,2670,2020-11,94
2221,2671,2020-11,94
2222,2672,2020-11,94
2223,2673,2020-11,94
2224,2674,2020-11,94
2225,2675,2020-11,94
2226,2676,2020-11,94
2227,2677,2020-11,94
2228,2678,2020-11,94
2229,2679,2020-11,94
2230,2680,2020-11,94
2231,2681,2020-11,94
2232,2683,2020-11,94
2233,2684,2020-11,94
2234,2685,2020-11,94
2235,2686,2020-11,94
2236,2687,2020-11,94
2237,2688,2020-11,94
2238,2689,2020-11,94
2239,2691,2020-11,94
2240,2692,2020-11,94
2241,2693,2020-11,94
2242,2694,2020-11,94
2243,2695,2020-11,94
2244,2696,2020-11,94
2245,2697,2020-11,94
2246,2699,2020-11,94
2247,2700,2020-11,94
2248,2701,2020-11,94
2249,2702,2020-11,94
2250,2703,2020-11,94
2251,2704,2020-11,94
2252,2705,2020-11,94
2253,2706,2020-11,94
2254,2707,2020-11,94
2255,2708,2020-11,94
2256,2709,2020-11,94
2257,2710,2020-11,94
2258,2711,2020-11,94
2259,2712,2020-11,94
2260,2713,2020-11,94
2261,2714,2020-11,94
2262,2715,2020-11,94
2263,2716,2020-11,94
2264,2717,2020-11,94
2265,2718,2020-11,94
2266,2719,2020-11,94
2267,2720,2020-11,94
2268,2722,2020-11,94
2269,2723,2020-11,94
2270,2724,2020-11,94
2271,2725,2020-11,94
2272,2726,2020-11,94
2273,2727,2020-11,94
2274,2728,2020-11,94
2275,2729,2020-11,94
2276,2730,2020-11,94
2277,2731,2020-11,94
2278,2732,2020-11,94
2279,2733,2020-11,94
2280,2734,2020-11,94
2281,2735,2020-11,94
2282,2736,2020-11,94
2283,2737,2020-11,94
